No,データパターン,データタイプ,得意先正式名称,ふりがな,呼称,締日,締日From,締日To,納品書印刷,入金種別,得意先区分,請求日,売上計上日,報告書No,報告書枝From,報告書枝To,担当者,研究所,部門,摘要,品名,税区分,単位,数量,単価,税抜金額,消費税,税込額,メモ
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20120531,20120531,,,,篠岳,東京研究所,食品,業務受託,５月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20120630,20120630,,,,篠岳,東京研究所,食品,業務受託,６月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20120731,20120731,,,,篠岳,東京研究所,食品,業務受託,７月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20120831,20120831,,,,篠岳,東京研究所,食品,業務受託,８月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20120930,20120930,,,,篠岳,東京研究所,食品,業務受託,９月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20121031,20121031,,,,篠岳,東京研究所,食品,業務受託,１０月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20121130,20121130,,,,篠岳,東京研究所,食品,業務受託,１１月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20121231,20121231,,,,篠岳,東京研究所,食品,業務受託,１２月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20130131,20130131,,,,篠岳,東京研究所,食品,業務受託,１月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20130228,20130228,,,,篠岳,東京研究所,食品,業務受託,２月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20130331,20130331,,,,篠岳,東京研究所,食品,業務受託,３月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20130430,20130430,,,,篠岳,東京研究所,食品,業務受託,４月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20130531,20130531,,,,篠岳,東京研究所,食品,業務受託,５月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,株式会社ｽﾀｲﾘﾝｸﾞﾗｲﾌﾎｰﾙﾃﾞｨﾝｸﾞｽ,,,,,その他,一般外部,20130630,20130630,,,,篠岳,東京研究所,食品,業務受託,６月分業務受託料,課税(5%),,,,56000,2800,58800,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,一般外部,20120606,20120606,,,,池田響,大阪研究所,食品,商品試験,商品点検,課税(5%),,,,3000,150,3150,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,一般外部,20120606,20120606,,,,池田響,大阪研究所,食品,商品試験,商品点検,課税(5%),,,,3000,150,3150,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,一般外部,20130423,20130423,,,,池田響,大阪研究所,食品,商品試験,人気の９スープセット　　　　商品点検,課税(5%),,,,3000,150,3150,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,一般外部,20120606,20120606,,,,池田響,大阪研究所,食品,商品試験,適正包装検査,課税(5%),,,,5000,250,5250,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,一般外部,20120606,20120606,,,,池田響,大阪研究所,食品,商品試験,品質検査,課税(5%),,,,8000,400,8400,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,一般外部,20120606,20120606,,,,池田響,大阪研究所,食品,商品試験,品質検査,課税(5%),,,,9000,450,9450,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,一般外部,20120606,20120606,,,,池田響,大阪研究所,食品,商品試験,品質検査,課税(5%),,,,15000,750,15750,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,一般外部,20130423,20130423,,,,池田響,大阪研究所,食品,商品試験,　　　　　　　　　　　　　　品質検査,課税(5%),,,,23000,1150,24150,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,大丸グループ,20121027,20121027,,,,田中亜紀,東京研究所,食品,商品試験,商品点検,課税(5%),,,,6000,300,6300,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,大丸グループ,20121027,20121027,,,,田中亜紀,東京研究所,食品,商品試験,適正包装検査,課税(5%),,,,10000,500,10500,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,大丸グループ,20121027,20121027,,,,田中亜紀,東京研究所,食品,商品試験,細菌検査,課税(5%),,,,14000,700,14700,
,,,株式会社スマイルズ,,株式会社スマイルズ,,,,,その他,大丸グループ,20121027,20121027,,,,田中亜紀,東京研究所,食品,商品試験,細菌検査,課税(5%),,,,15000,750,15750,
,,,株式会社スミテックスインターナショナル,,株式会社スミテックスインターナショナル,,,,,その他,一般外部,20120622,20120622,,,,畑井百合子,大阪研究所,繊維,商品試験,チュニック　　　　　　　耐洗濯性試験,課税(5%),,,,9300,465,9765,
,,,株式会社スミテックスインターナショナル,,株式会社スミテックスインターナショナル,,,,,その他,一般外部,20120626,20120626,,,,畑井百合子,大阪研究所,繊維,商品試験,パンツ、ワンピース（製品・生地）,課税(5%),,,,14800,740,15540,
,,,株式会社スミテックスインターナショナル,,株式会社スミテックスインターナショナル,,,,,その他,一般外部,20120712,20120712,,,,畑井百合子,大阪研究所,繊維,商品試験,ジャケット・パンツ　　各２点,課税(5%),,,,20600,1030,21630,
,,,株式会社スミテックスインターナショナル,,株式会社スミテックスインターナショナル,,,,,その他,大丸グループ,20120712,20120712,,,,森本律子,大阪研究所,繊維,情報販売,婦人ジャケット　,課税(5%),,,,7000,350,7350,
,,,株式会社セイナン,,株式会社セイナン,,,,,その他,一般外部,20120717,20120717,,,,高井百合恵,東京研究所,食品,商品試験,ほうれん草とチーズのカレー　他,課税(5%),,,,16500,825,17325,
,,,株式会社セゾンファクトリー,,株式会社セゾンファクトリー,,,,,その他,一般外部,20120906,20120906,,,,生野優子,東京研究所,食品,商品試験,清水真理子白桃ジュース　　　　（品質試験）,課税(5%),,,,3000,150,3150,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20120718,20120718,,,,大木美緒,大阪研究所,繊維,機能性評価,かかとうるおい着圧サポーター,課税(5%),,,,3000,150,3150,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20120523,20120523,,,,大木美緒,大阪研究所,繊維,機能性評価,骨盤スタイリストシェイパー　　着圧測定,課税(5%),,,,6000,300,6300,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20121119,20121119,,,,大木美緒,大阪研究所,繊維,機能性評価,セラミック遠赤ネックウォーマー,課税(5%),,,,6000,300,6300,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20121214,20121214,,,,大木美緒,大阪研究所,繊維,機能性評価,Ｖアップシェイパー　・遠赤外線放射率,課税(5%),,,,6000,300,6300,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20130513,20130513,,,,奥村優子,大阪研究所,繊維,機能性評価,着圧測定,課税(5%),,,,6000,300,6300,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20120518,20120518,,,,大木美緒,大阪研究所,繊維,機能性評価,骨盤スリムシェイパー　ショート丈,課税(5%),,,,9000,450,9450,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20120528,20120528,,,,大木美緒,大阪研究所,繊維,機能性評価,ひざ下丈薄型ソフトシェーパー,課税(5%),,,,9000,450,9450,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20120601,20120601,,,,大木美緒,大阪研究所,繊維,機能性評価,　お腹とお尻がすっきりスタイルアップ,課税(5%),,,,9000,450,9450,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20120726,20120726,,,,奥村優子,大阪研究所,繊維,機能性評価,サポーター　　着圧測定,課税(5%),,,,9000,450,9450,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20120820,20120820,,,,奥村優子,大阪研究所,繊維,機能性評価,シルクサポーターふくらはぎ用,課税(5%),,,,9000,450,9450,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20121112,20121112,,,,奥村優子,大阪研究所,繊維,機能性評価,ソックス　　　・着圧測定,課税(5%),,,,9000,450,9450,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20130619,20130619,,,,大木美緒,大阪研究所,繊維,機能性評価,遠赤外線放射率測定,課税(5%),,,,9000,450,9450,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20130430,20130430,,,,奥村優子,大阪研究所,繊維,機能性評価,ＣＯＯＬ着圧美脚トレンカ　・着圧測定,課税(5%),,,,18000,900,18900,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20130606,20130606,,,,奥村優子,大阪研究所,繊維,機能性評価,サポーター　　遠赤外線放射率,課税(5%),,,,18000,900,18900,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20121030,20121030,,,,大木美緒,大阪研究所,繊維,機能性評価,メッシュセラミックサポーターひざ用,課税(5%),,,,24000,1200,25200,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20120827,20120827,,,,藤井晃,大阪研究所,繊維,化粧品評価,かかとうるおい着圧サポーター(試験品),課税(5%),,,,38500,1925,40425,
,,,株式会社セルヴァン,,株式会社セルヴァン,,,,,その他,一般外部,20121026,20121026,,,,藤井晃,大阪研究所,繊維,化粧品評価,角層水分量測定試験,課税(5%),,,,42619,2130.95,44749.95,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20130314,20130314,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　３月度,課税(5%),,,,3150,157.5,3307.5,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20130613,20130613,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　６月度,課税(5%),,,,3150,157.5,3307.5,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20120316,20120316,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　３月度,課税(5%),,,,3600,180,3780,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20121214,20121214,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　１２月度,課税(5%),,,,3600,180,3780,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20130314,20130314,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　３月度,課税(5%),,,,3600,180,3780,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20120316,20120316,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　３月度,課税(5%),,,,4050,202.5,4252.5,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20120716,20120716,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　７月度,課税(5%),,,,4050,202.5,4252.5,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20120913,20120913,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　９月度,課税(5%),,,,4050,202.5,4252.5,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20120913,20120913,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　９月度,課税(5%),,,,4050,202.5,4252.5,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20130613,20130613,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　６月度,課税(5%),,,,4050,202.5,4252.5,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20120716,20120716,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　７月度,課税(5%),,,,4500,225,4725,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20121214,20121214,,,,石井修吾,東京研究所,食品,腸内細菌検査,腸内細菌検査　１２月度,課税(5%),,,,5400,270,5670,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20120716,20120716,,,,白井宏児,東京研究所,食品,商品試験,店舗衛生検査（株式会社葉山マリーナ内,課税(5%),,,,30000,1500,31500,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20120716,20120716,,,,白井宏児,東京研究所,食品,商品試験,店舗衛生検査（株式会社葉山マリーナ内,課税(5%),,,,30000,1500,31500,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20121207,20121207,,,,白井宏児,東京研究所,食品,商品試験,店舗衛生検査,課税(5%),,,,30000,1500,31500,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20121207,20121207,,,,白井宏児,東京研究所,食品,商品試験,店舗衛生検査,課税(5%),,,,30000,1500,31500,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20130628,20130628,,,,白井宏児,東京研究所,食品,商品試験,店舗衛生検査,課税(5%),,,,30000,1500,31500,
,,,株式会社ゼロディグリーズジャパン,,株式会社ゼロディグリーズジャパン,,,,,その他,一般外部,20130628,20130628,,,,白井宏児,東京研究所,食品,商品試験,店舗衛生検査,課税(5%),,,,30000,1500,31500,
,,,株式会社ソルトシュガー,,株式会社ソルトシュガー,,,,,その他,大丸グループ,20121129,20121129,,,,松平真由美,大阪研究所,繊維,情報販売,婦人カットソーのポリウレタン糸の抜け,課税(5%),,,,7000,350,7350,
,,,株式会社ダイアナ,,株式会社ダイアナ,,,,,その他,一般外部,20130422,20130422,,,,森彬光,大阪研究所,繊維,化粧品評価,ウイッグ　：毛髪試験,課税(5%),,,,50000,2500,52500,
,,,株式会社ダイナック,,株式会社ダイナック,,,,,その他,大丸グループ,20120320,20120320,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイナック,,株式会社ダイナック,,,,,その他,大丸グループ,20120515,20120515,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイナック,,株式会社ダイナック,,,,,その他,大丸グループ,20120920,20120920,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイナック,,株式会社ダイナック,,,,,その他,大丸グループ,20121127,20121127,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイナック,,株式会社ダイナック,,,,,その他,大丸グループ,20130312,20130312,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイナック,,株式会社ダイナック,,,,,その他,大丸グループ,20130515,20130515,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130227,20130227,,,,岸野敏之,大阪研究所,食品,腸内細菌検査,腸内細菌検査　２月度,課税(5%),,,,1800,90,1890,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130423,20130423,,,,吉田晃,大阪研究所,食品,商品試験,生たまご　　　　　　　　　　細菌検査,課税(5%),,,,4500,225,4725,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20121211,20121211,,,,吉田晃,大阪研究所,食品,商品試験,ソーセージ盛合せ他　　　　　細菌検査,課税(5%),,,,14000,700,14700,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130401,20130401,,,,岸野敏之,大阪研究所,食品,コンサルティング,４月分コンサルタント料,課税(5%),,,,25000,1250,26250,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130501,20130501,,,,岸野敏之,大阪研究所,食品,コンサルティング,５月分コンサルタント料,課税(5%),,,,25000,1250,26250,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130601,20130601,,,,岸野敏之,大阪研究所,食品,コンサルティング,６月分コンサルタント料,課税(5%),,,,25000,1250,26250,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130319,20130319,,,,吉田晃,大阪研究所,食品,商品試験,パストラミのサラダ仕立て他　細菌検査,課税(5%),,,,31500,1575,33075,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20121001,20121001,,,,岸野敏之,大阪研究所,食品,コンサルティング,１０月分コンサルタント料,課税(5%),,,,50000,2500,52500,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20121101,20121101,,,,岸野敏之,大阪研究所,食品,コンサルティング,１１月分コンサルタント料,課税(5%),,,,50000,2500,52500,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20121201,20121201,,,,岸野敏之,大阪研究所,食品,コンサルティング,１２月分コンサルタント料,課税(5%),,,,50000,2500,52500,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130101,20130101,,,,岸野敏之,大阪研究所,食品,コンサルティング,１月分コンサルタント料,課税(5%),,,,50000,2500,52500,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130201,20130201,,,,岸野敏之,大阪研究所,食品,コンサルティング,２月分コンサルタント料,課税(5%),,,,50000,2500,52500,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,一般外部,20130301,20130301,,,,岸野敏之,大阪研究所,食品,コンサルティング,３月分コンサルタント料,課税(5%),,,,50000,2500,52500,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,大丸グループ,20120320,20120320,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,大丸グループ,20120515,20120515,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,大丸グループ,20120920,20120920,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
,,,株式会社ダイニングクリエイツ,,株式会社ダイニングクリエイツ,,,,,その他,大丸グループ,20121127,20121127,,,,大西澄子,大阪研究所,食品,商品試験・受入収支,手指他　　　　　　　衛生検査（定期）,課税(5%),,,,28000,1400,29400,
